DateTime,AddedIPs,RemovedIPs
1613547724,1,1
1613548324,3,0
1613548924,10,0
1613549523,6,0
1613550124,2,1
1613551324,8,0
1613552524,5,0
1613553123,3,8
1613554324,3,0
1613554924,1,0
1613555524,3,1
1613556124,1,0
1613556723,3,0
1613557324,2,2
1613558524,1,0
1613559124,1,2
1613560324,5,0
1613560924,3,2
1613562124,1,18
1613563324,4,0
1613563924,5,1
1613564524,3,2
1613565724,3,15
1613569015,3,18
1613569325,4,6
1613569925,3,0
1613570524,1,0
1613571125,2,0
1613571725,0,2
1613572924,0,2
1613574124,0,2
1613575924,0,3
1613577124,8,0
1613577724,7,3
1613578324,5,0
1613578924,3,14
1613579524,4,0
1613580724,3,1
1613586124,6,13
1613587323,15,6
1613588524,6,0
1613589724,7,0
1613590924,6,8
1613592124,2,0
1613592724,5,0
1613593924,2,0
1613595124,5,11
1613595724,0,8
1613596924,9,1
1613598123,3,4
1613598724,2,0
1613599924,5,0
1613600524,5,0
1613601724,8,25
1613602924,5,0
1613603524,5,3
1613604123,4,1
1613605324,6,0
1613606524,0,8
1613607724,5,0
1613608324,6,11
1613609524,8,0
1613610123,1,11
1613611323,1,7
1613611925,4,32
1613612524,2,0
1613613724,7,3
1613614924,9,0
1613615524,2,1
1613616123,1,10
1613617324,7,0
1613617924,3,3
1613618523,2,2
1613619124,0,3
1613620324,3,0
1613620924,13,2
1613622124,2,21
1613623325,4,0
1613623924,3,2
1613624524,5,0
1613625724,2,8
1613626924,6,1
1613628124,0,15
1613629324,8,7
1613630524,2,8
1613631724,3,0
1613632324,3,3
1613634124,8,0
1613635324,5,6
1613636524,4,2
1613637724,6,0
1613638323,2,1
1613638924,1,0
1613640124,3,2
1613640724,11,1
1613641924,4,0
1613643124,3,2
1613643724,1,2
1613644924,14,2
1613646123,4,28
1613646724,2,6
1613647924,10,1
1613648524,35,0
1613649123,5,1
1613649724,4,0
1613650924,10,9
1613651526,1,0
1613652723,5,1
1613653323,5,0
1613653924,1,2
1613654523,4,0
1613655724,1,1
1613656324,3,0
1613656924,1,0
1613658124,1,12
1613659324,2,3
1613659924,1,15
1613660524,1,3
1613661124,6,6
1613662324,3,0
1613662924,3,0
1613664124,5,0
1613664723,5,1
1613665324,3,0
1613666524,5,0
1613667724,10,1
1613668924,0,13
1613670124,6,0
1613671324,9,14
1613671924,1,2
1613672524,2,1
1613673724,5,2
1613674924,5,0
1613676124,4,1
1613677324,2,0
1613678524,8,3
1613679124,2,3
1613680924,5,0
1613681524,1,1
1613682124,8,4
1613683324,4,1
1613684524,2,0
1613685724,5,0
1613686324,4,4
1613686923,1,1
1613688123,1,8
1613688723,2,18
1613689323,1,5
1613690524,7,0
1613691124,0,21
1613692324,4,0
1613692924,2,0
1613693524,1,1
1613694724,2,1
1613695324,5,0
1613696524,5,0
1613697725,7,18
1613698324,0,15
1613698924,1,0
1613699524,5,0
1613700124,1,1
1613700724,10,0
1613701324,3,0
1613701924,4,4
1613702523,21,2
1613703124,9,0
1613703724,0,1
1613704924,2,0
1613706124,3,2
1613706724,3,1
1613707324,5,14
1613707924,6,0
1613708524,3,0
1613709125,1,2
1613710324,2,7
1613710924,2,0
1613712124,7,5
1613712724,39,7
1613713324,35,3
1613713924,4,0
1613715724,3,4
1613716924,1,2
1613718123,6,0
1613719324,4,0
1613719924,3,0
1613720524,4,0
1613721724,11,9
1613722323,1,2
1613722924,3,1
1613724124,2,0
1613725325,2,2
1613725924,5,3
1613726524,6,1
1613727724,3,2
1613728324,5,0
1613728924,2,2
1613730124,4,1
1613731324,2,0
1613731924,1,2
1613732524,11,0
1613733124,2,0
1613733724,8,1
1613734923,4,6
1613736124,1,3
1613736723,0,5
1613737324,3,1
1613738524,0,2
1613739124,5,6
1613739724,1,3
1613740324,1,0
1613740924,3,3
1613741524,1,3
1613742724,1,2
1613743324,2,9
1613743924,2,1
1613745125,1,0
1613745724,1,0
1613746324,1,5
1613747524,1,3
1613748124,1,0
