DateTime,Entries,UniqueIPs
1612195348,1265,1265
1612198949,1264,1264
1612202550,1262,1262
1612206151,1260,1260
1612209801,1260,1260
1612213317,1263,1263
1612216899,1269,1269
1612220501,1271,1271
1612224202,1276,1276
1612227801,1277,1277
1612231317,1280,1280
1612234890,1281,1281
1612238492,1280,1280
1612242100,1280,1280
1612245801,1282,1282
1612249401,1279,1279
1612252891,1278,1278
1612256602,1281,1281
1612260202,1280,1280
1612263699,1283,1283
1612267401,1285,1285
1612271005,1288,1288
1612274492,1286,1286
1612278202,1287,1287
1612281691,1289,1289
1612285402,1287,1287
1612289001,1285,1285
1612292600,1284,1284
1612296118,1293,1293
1612299701,1312,1312
1612303291,1314,1314
1612306891,1316,1316
1612310517,1319,1319
1612314204,1315,1315
1612317805,1309,1309
1612321301,1308,1308
1612325003,1309,1309
1612328501,1313,1313
1612332100,1315,1315
1612335718,1314,1314
1612339301,1308,1308
1612342917,1310,1310
1612346518,1309,1309
1612350203,1307,1307
1612353805,1301,1301
1612357404,1314,1314
1612360901,1314,1314
1612364492,1316,1316
1612368205,1316,1316
1612371806,1315,1315
1612375404,1318,1318
1612379005,1316,1316
1612382517,1303,1303
1612386205,1291,1291
1612389804,1290,1290
1612393292,1288,1288
1612397006,1290,1290
1612400493,1267,1267
1612404204,1226,1226
1612407803,1245,1245
1612411405,1238,1238
1612414892,1232,1232
1612418604,1228,1228
1612422205,1221,1221
1612425719,1222,1222
1612429302,1213,1213
1612433005,1208,1208
1612436605,1208,1208
1612440203,1210,1210
1612443701,1209,1209
1612447404,1228,1228
1612451004,1257,1257
1612454493,1288,1288
1612458203,1287,1287
1612461805,1288,1288
1612465405,1293,1293
1612469005,1288,1288
1612472605,1286,1286
1612476207,1283,1283
1612479693,1277,1277
1612483404,1273,1273
1612487003,1276,1276
1612490604,1274,1274
1612494203,1275,1275
1612497703,1264,1264
1612501403,1261,1261
1612505004,1265,1265
1612508605,1265,1265
1612512204,1261,1261
1612515721,1260,1260
1612519405,1261,1261
1612523003,1250,1250
1612526520,1251,1251
1612530204,1251,1251
1612533804,1251,1251
1612537406,1248,1248
1612541004,1245,1245
1612544605,1238,1238
1612548094,1238,1238
1612551806,1239,1239
1612555405,1239,1239
1612558901,1236,1236
1612562603,1227,1227
1612566204,1228,1228
1612569803,1230,1230
1612573293,1229,1229
1612577003,1228,1228
1612580494,1229,1229
1612584206,1227,1227
1612587694,1227,1227
1612591320,1223,1223
1612595005,1219,1219
1612598605,1226,1226
1612602094,1223,1223
1612605704,1227,1227
1612609295,1227,1227
1612613004,1224,1224
1612616505,1231,1231
1612620203,1246,1246
1612623806,1243,1243
1612627404,1241,1241
1612631004,1245,1245
1612634604,1239,1239
1612638095,1241,1241
1612641805,1239,1239
1612645320,1237,1237
1612649004,1240,1240
1612652495,1238,1238
1612656204,1238,1238
1612659804,1240,1240
